USER_UUID,'83d91a0a-6a92-47f5-9eed-ae26a594a647','0367c168-ac79-4dc7-84c4-d44b653ba68e','f5915c80-d3bc-4801-86d3-9ac00b9e41ae','a9e85627-81e8-4c27-bcdf-e9a34b66329e','e6926645-d006-4742-8397-d4e415e8678f','259ebe96-71cd-4e3f-a14c-0e174ffcbcec','d6b6769d-b02e-4ca7-9702-1e390006d293','5367c1a1-6322-457f-84b0-51b5301d48b4','9083f6c2-b037-488e-9096-194b209b5805','88d80727-970c-440a-a2c9-ad96e423cc13','c88d205a-7ddc-4b1b-8ea4-87e717b25230','31c97060-5518-4180-b74b-100f54e24ab1','52438211-603f-4f15-aa31-0db896ca3c18','a1a0a05d-e697-473d-9c02-6e6172283808','8ca3be93-7f70-45e5-a735-e4a2bda881c7','3e00cf89-d570-439a-919d-9fce068c9fc5','b8e60170-0dc1-4ca7-8c62-89b97e615d1d','9280a25f-35a1-44e1-9272-c6becb96c0ba','7bb2223c-84cb-46ec-8573-794021238886','16f344c7-38b6-490a-9477-886a06e6ef60','ff36935c-71b6-4310-a571-ccb358a77b3c','0de887ca-2972-4e04-a644-1cc63260bc65','b76b6589-4e8a-4c5c-961a-2d50a28aa034','1fa2b1a3-1a6e-470f-ad67-80e9ca5a8ce2','75eb0a77-6e3b-492c-81bd-791cf41aa09d','0fb977dd-8faf-4be7-9add-d043b747b945','0bc2b687-560f-4fbf-ab1e-35b76e545c43','77634265-6bcf-479c-92c3-a88cffd7f7b0','be9f23f9-5baa-494b-b41f-62f122e46782','9319c616-2822-4971-875a-837dd5ae6653','bcf492fd-1197-468b-b486-41e00f324d43','682d3673-2e82-4dd1-8dee-b8fe1394f74e','720a4f66-0e7f-472a-a90f-8a2b9063b629','84e9ecdd-030a-44ea-b1fd-539a052a09f3','a977416d-b2a5-4971-a914-99bfe854aadb','1639cde5-678c-469e-928d-9ad67f968bfc','d96db84d-052a-4117-9351-439afc3b62ae','da073e30-79e1-4742-8a16-5dbedb87b7e4','1af17e73-fd96-4722-b32b-336c903b9211','a5afda52-0475-4e0b-a830-aa929ac55fbd','c1a57b98-261f-423c-b2ac-4ae8b2c14356','38b3b679-009c-4951-9567-8002f7b969dd','fad894b3-179a-470a-b340-f744cebcffb3','3b63aad5-6742-43a3-a68e-8e9bb5833de1','98933de2-b3d5-499e-8de4-65e78303c135','2d9cede1-95b0-4da6-b405-73cc58c16333','3bc9df3c-694a-4562-a8a8-445730340eed','05cbacf9-1988-4b9a-bc63-3f6442a2500d','be87911f-fe7b-48a0-9319-1b8e6034230a','9752bba4-7ce3-4c1a-9c1e-254cb386b0fb','ab6e8115-d5f3-41c3-a5d7-2e3edc413d4e','3ff8d2bc-9c68-4fce-9faf-1b80ca33b153','f1262691-7c94-403a-8a64-d6563bcaf387','d2648054-267c-44f6-b178-5ff07624a64e','90441dc4-5ad0-483b-bb49-27a9466c07cf','2c71a858-5901-469c-b34f-aef5597db577','e83c391b-c935-4a1b-a5d1-f18a7a9ae200','e22d4f28-5254-4e17-8256-a2252457d4dc','296694ca-df57-4bc4-9a0c-f7a72a59a65e','9c649911-7040-4868-8d17-2409d52d512a','e7f7fba6-02c0-4df6-8f19-ffd6625d8d14','c5e8972c-fa66-49d6-b266-e2bf8958a65a','de3df29a-f878-4ea1-b8d8-3d8988d5e91b','d76257f8-d9b0-4da4-bc9a-93fc126f8a40','1fad83c2-fc73-427d-99af-c1f732159e5d'
749a3fe8-a781-4be9-a786-a8b1911c2a24,0.0,,,,,,,,1.0,,1.0,,,1.0,,,,0.0,,,,,,,0.0,1.0,1.0,,,1.0,,0.0,0.0,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,
74a89a5d-304e-40c0-8842-62b8c450af33,0.0,,,,,,,,1.0,1.0,1.0,0.0,,,1.0,1.0,,0.0,1.0,,,,0.0,,1.0,,,,,,1.0,,,,,1.0,,,1.0,,,,,,0.0,,,1.0,,,1.0,,,,,,,,,,1.0,,,,1.0
74db792d-16f4-4ab5-8f46-e73bf344b04b,0.0,,,,,,,0.0,,,1.0,,,,,,,1.0,,,1.0,1.0,1.0,1.0,0.0,1.0,,,,,1.0,,0.0,,,,,,,,,,1.0,,,,1.0,,,1.0,0.0,,,,,,,,1.0,,,,,,
74fad3fe-0a06-4eaf-974d-cca0caa2f094,0.0,1.0,,,,1.0,,,0.0,,,,,,,1.0,,0.0,,,,,0.0,,0.0,1.0,,,,1.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,1.0,1.0,,1.0,0.0,,,,,,0.0,0.0,,1.0,0.0,,,,1.0
750ff02f-157f-4764-9090-ad42b16e0625,,0.0,,,,,1.0,,1.0,,,,,,,,,,,1.0,,,,,0.0,1.0,,,,0.0,1.0,,,,,,1.0,,1.0,,,,0.0,,,,0.0,0.0,,,,1.0,1.0,,,,,0.0,1.0,0.0,1.0,1.0,,,
752cd7d2-d7fa-4bc2-8c12-1e6b2925a0a2,,,,,,1.0,1.0,,,,,,,,0.0,0.0,,,,,,,,,,0.0,1.0,,,0.0,0.0,,,,0.0,,,,1.0,,,,1.0,,,,1.0,0.0,,1.0,,,,,,,0.0,1.0,,,0.0,1.0,,,
75926eee-5884-4372-83c9-3064714927bf,,,,,,,,1.0,0.0,,0.0,,,0.0,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,1.0,,0.0,0.0,,,1.0,,,,,,,,,0.0,1.0,,,,,1.0,,,,,,,,,,0.0,,,,
759b65d5-44a9-404b-8343-4e1ad1f151a6,,1.0,,,,,1.0,1.0,1.0,,,,,,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,1.0,0.0,1.0,,1.0,1.0,0.0,,,,,,,0.0,,,,,,0.0,,0.0,1.0,1.0,,,,,,,,1.0,1.0,1.0,1.0,,1.0,,,
75a767dc-dd9e-4c01-be4d-4070f50f6ad8,0.0,1.0,,,,,,0.0,1.0,1.0,,1.0,,,,1.0,,0.0,,,,0.0,0.0,1.0,0.0,,,,,1.0,,0.0,,,,0.0,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,1.0,,,1.0,,,,
75c47d87-9dc0-4c40-8f49-0f49fa6bfbb2,0.0,,,,,1.0,,,0.0,,,,,,,1.0,,0.0,,,,,,,0.0,,1.0,,,1.0,0.0,,,,,,,,1.0,,,,0.0,,,,1.0,1.0,,1.0,,,,,,,1.0,1.0,,,0.0,,,,
75d10c40-f0c8-4edc-a36c-221cc6ec806f,0.0,,,,,,,,0.0,,,,,,,0.0,,,,1.0,,,,,,1.0,1.0,,,1.0,1.0,,,,1.0,,,1.0,1.0,,,,0.0,,,,,1.0,,,,,,,1.0,,,1.0,1.0,,,1.0,,,
75e0ec9e-e1bb-4f42-9b96-90d7249e29d0,0.0,,0.0,,,1.0,,,0.0,,,,,,,,,,0.0,,,,0.0,,,1.0,,,0.0,1.0,0.0,,,,0.0,,,,,,,,,,,,1.0,1.0,,,,,,1.0,1.0,0.0,,1.0,0.0,,0.0,1.0,,,
7612d8ba-ec3d-4db0-8c54-3745d8664c5a,0.0,,,,,1.0,,,0.0,0.0,1.0,,,,,1.0,,,0.0,,,1.0,0.0,1.0,0.0,,1.0,,,1.0,,0.0,0.0,,,0.0,,,,,,,0.0,,,,,,,,1.0,,,,,,0.0,1.0,1.0,,,,,,0.0
76152d39-f291-4e05-9b3c-211643e59b69,0.0,,,,,,,,1.0,,0.0,0.0,,,,,,,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,,0.0,,,,,,,,,,,1.0,,,,,,,,1.0
7645d173-9a20-4050-b455-42040691e048,0.0,,,,,,1.0,,0.0,,,,,,,1.0,,0.0,,,,,0.0,,,1.0,0.0,,,,0.0,,,,,,,,,,,,0.0,,,,1.0,1.0,,0.0,,,,,,,0.0,1.0,,0.0,,,,,0.0
765f7a3a-622c-43e1-a37b-b1b43b27d9da,0.0,,,1.0,,1.0,1.0,,0.0,,,,,,,1.0,,,,,,,,0.0,0.0,1.0,1.0,,,1.0,0.0,,0.0,,1.0,,,,,,,,1.0,,,,,1.0,,1.0,,,,,,,0.0,,,,,,,,
766f9057-1ca4-488b-b763-08b8c61a1514,,1.0,,,,1.0,0.0,,0.0,,,,,,,0.0,,,,,1.0,,1.0,0.0,,1.0,1.0,,,,0.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,0.0,1.0,,,0.0,0.0,,,1.0
768db549-6fc7-4cbb-a622-f598ad4d6935,,0.0,,,,,1.0,,0.0,,,,,,0.0,,,,,1.0,,,,,,1.0,,,,,1.0,0.0,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,0.0,,1.0,,,,,,0.0,,,0.0,0.0,,,
769bb969-2505-4324-8feb-26bb33b912b0,0.0,0.0,,,,1.0,0.0,,0.0,,0.0,,,,0.0,,,0.0,,,1.0,,,,,0.0,1.0,,,1.0,0.0,,,1.0,,,,1.0,1.0,,,1.0,,,,,,1.0,,0.0,,,,,,,1.0,0.0,0.0,,,1.0,,,
76bec694-7b04-44e1-99ef-afe2381f6778,,1.0,,,,,0.0,,,,,,,,0.0,,,,,,,,0.0,,,0.0,1.0,,,1.0,0.0,,0.0,,1.0,,1.0,,,,1.0,1.0,1.0,,,,0.0,,,0.0,,,,,,,,,1.0,,,0.0,,,
76c8333c-4aad-4b34-aa76-13fadd4ddfe0,,1.0,,,,,,,0.0,,,,,,1.0,1.0,1.0,,,0.0,0.0,,,,,1.0,0.0,,,,,,,,,,,,,,1.0,0.0,,,,,,0.0,,1.0,,,1.0,,,,,0.0,,,0.0,0.0,,,
76d234fd-f741-4ac3-a07f-592964e41097,,1.0,,,,,0.0,,,,,,,,1.0,,1.0,,,1.0,,,0.0,,0.0,0.0,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,1.0,,0.0,,,,,,,0.0,,,,,0.0,,,0.0
76ef24f2-517a-449d-b1b1-5f0fbe811c32,0.0,,,,,,,,0.0,,,,,,,,1.0,0.0,0.0,,,0.0,0.0,,0.0,,1.0,,,1.0,,0.0,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,0.0,0.0,,1.0,,,,,1.0
76f94134-1ca1-49ae-bde9-465e0c3ee395,,0.0,,,,,0.0,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,,,1.0,0.0,,,0.0,1.0,,,,1.0,,,0.0,,,0.0,,1.0,1.0,,1.0,,,,,,,,1.0,,0.0,0.0,0.0,,,
7746de79-f992-41a3-890a-2a407a14997b,0.0,1.0,,,,1.0,1.0,,,,,,,,1.0,1.0,,0.0,,,,,,,0.0,,0.0,,,1.0,0.0,,,,1.0,,,,1.0,,,,0.0,,0.0,0.0,1.0,1.0,,,,,,,,,0.0,1.0,0.0,1.0,,,,,
7752ad37-37e0-43e5-ae09-fdc109b046e3,1.0,,,,,,,1.0,1.0,,,1.0,,,,,,1.0,,,,,1.0,1.0,,,,,,1.0,1.0,1.0,0.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,0.0,,1.0,,1.0,1.0,,,
77607a3f-5d27-4844-9c1b-77bb135f00ba,0.0,,,,,1.0,,1.0,,0.0,0.0,0.0,,,1.0,,,,1.0,,,,0.0,,,,1.0,,,,0.0,1.0,0.0,,1.0,,,,1.0,,,,0.0,,0.0,,0.0,,,,,,,,,,0.0,1.0,,,0.0,,,,
779672b9-22bd-4adf-b193-c294f1a7f6c2,0.0,,,1.0,,,,,1.0,1.0,,0.0,,0.0,,,,1.0,1.0,,,,0.0,,,,,,,,1.0,1.0,,,,1.0,,,,,1.0,,,,,,1.0,,,1.0,,,,,,,1.0,,1.0,,,,,,0.0
77c7901f-6069-4e6b-8f2c-eb0b9fe39535,1.0,,,,,,,,,,1.0,,,,,1.0,,1.0,,,,,1.0,,1.0,,,,,,,1.0,,,1.0,0.0,,,,,,,,1.0,0.0,0.0,,1.0,,,,1.0,,,,,1.0,,,,1.0,,,,1.0
77d20635-d49c-43f3-b137-66382fd6aa60,0.0,,,,,,,0.0,,0.0,,,,0.0,,1.0,,0.0,,,,,,0.0,0.0,1.0,1.0,,,1.0,,0.0,0.0,,,0.0,,,,,,,,1.0,,1.0,,,,,1.0,,,,,,0.0,1.0,1.0,,,,,,
77d631b7-386c-4464-b70c-7b308a19afb6,,,,,,1.0,,,0.0,,0.0,,,,1.0,1.0,,0.0,,,,0.0,1.0,,0.0,1.0,,,,1.0,0.0,0.0,,,1.0,,,,1.0,,,,,1.0,,,,,,1.0,,,,,,,,0.0,1.0,1.0,0.0,,,,
78010038-1146-443f-9594-a5c5ee07d0f0,0.0,,,1.0,,,,,0.0,,,,1.0,,,,,,,,0.0,,,,0.0,1.0,,,,0.0,0.0,0.0,,,,,,,1.0,,,,,0.0,,,,,,,,,1.0,1.0,,,0.0,1.0,,0.0,,,,,1.0
7821bfd5-3e83-4dbc-a36b-8b5526c5a5ea,1.0,,,,,,,0.0,1.0,,,,,,,1.0,,0.0,1.0,,,0.0,1.0,1.0,1.0,,1.0,,,1.0,0.0,0.0,,,,1.0,,,,,,,,1.0,,0.0,1.0,1.0,,1.0,1.0,,,,,,1.0,1.0,1.0,,,,,,0.0
78797d27-efcb-4ea8-9240-6af129cdcb33,,,,,,,,,1.0,,,1.0,,,,1.0,,,,,,,0.0,,0.0,,,,,,1.0,0.0,1.0,,,0.0,,,1.0,,,,1.0,,,1.0,,,,,0.0,,,,,,1.0,,0.0,1.0,1.0,,,,
78a51951-1dfc-4b2a-bf91-4e552106fb8b,,,,,,1.0,,,,1.0,,0.0,,,,,,0.0,,,,,0.0,0.0,0.0,,1.0,,,1.0,,0.0,,,,,,,,,,,0.0,1.0,,0.0,1.0,,,,0.0,,,,,,0.0,1.0,1.0,,1.0,,,,
78ad5d75-c5ed-4b2e-afc5-79ed7509d89b,,0.0,,,,1.0,1.0,,0.0,,,,,,1.0,1.0,,,,,,,,,,0.0,0.0,,,,0.0,0.0,,0.0,,,0.0,,1.0,,0.0,0.0,,,,,,1.0,,,,,,,,,,0.0,0.0,,,1.0,,,
78cb24ce-b991-4c59-b932-cd3a6dd9ffb4,,,,,,1.0,0.0,,,,,,,,0.0,1.0,,,,,,,,,,,0.0,,,1.0,0.0,0.0,0.0,,1.0,,,,1.0,,,,0.0,,,,0.0,1.0,,1.0,,,,,,,,1.0,,,0.0,,,,
78cd2d65-7a67-4e93-bdfa-6d7d62b3d7c7,,1.0,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,1.0,,0.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,0.0,1.0,1.0,1.0,,,,,0.0
78d3903a-635f-499d-b2e5-8e8acfcee70d,0.0,0.0,,,,1.0,1.0,,,,,,,,1.0,1.0,,,,1.0,1.0,,,,,,1.0,,,0.0,0.0,1.0,,,,,,,,,,,,,,,0.0,1.0,,,,1.0,,,1.0,,,,,,0.0,,,,
78dde9f3-ba71-4dca-9087-4c4ad0600beb,0.0,,,,,1.0,,1.0,,,,1.0,,,,1.0,,,0.0,,,,0.0,0.0,0.0,,1.0,,,1.0,,0.0,,,,1.0,,,,,,,1.0,,0.0,,1.0,,,,,,,,,,,1.0,,,0.0,,,,
78fc53fd-ee95-44e5-8d38-ddad99d444ea,0.0,1.0,,,,1.0,1.0,,,,,0.0,,,,,,,,,1.0,1.0,0.0,,1.0,1.0,,,,1.0,,1.0,0.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,1.0,0.0,,,,,,,
790eeb2d-1188-49e8-8aa4-b00bca948d44,,0.0,,,,0.0,0.0,,,,,,,,1.0,1.0,,,,1.0,0.0,,,1.0,,1.0,,,1.0,,,,,0.0,,,0.0,,0.0,,,1.0,,,,,1.0,0.0,1.0,0.0,,,,,,,,,,,,0.0,1.0,1.0,
79525089-4b42-4e8c-abcd-69d3070c2777,0.0,,,,,1.0,,,0.0,0.0,,,,,,1.0,,,,,,,,,0.0,1.0,1.0,,,,0.0,0.0,0.0,,,0.0,,,1.0,,1.0,,,,,0.0,,1.0,,,,,,,,,0.0,1.0,,,0.0,,,,
7957ee31-acfd-41fa-a407-604d4d797b35,1.0,,,,,,,,0.0,1.0,0.0,0.0,,,,,,0.0,1.0,,,,0.0,,1.0,1.0,1.0,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,1.0,,,0.0,1.0,,,1.0
798b1667-f928-4127-bd58-37353d99fab6,0.0,1.0,,1.0,,1.0,1.0,,1.0,,,,,,0.0,0.0,,0.0,,1.0,0.0,,0.0,,,0.0,0.0,,,0.0,1.0,,,1.0,1.0,,,,,,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,,,,,,0.0,0.0,,,,1.0,,,1.0
79ab54d2-78d1-4903-8079-ba689462c0d7,1.0,,,,,,,,1.0,,,,,,,1.0,,0.0,,,,,0.0,,,,,,,1.0,,0.0,0.0,,,,,,,,,,,1.0,0.0,0.0,1.0,,,,,,,,,,1.0,0.0,1.0,0.0,,,,,1.0
79cc0234-8070-40dc-bb82-a96ae4d96d8c,0.0,,,,,,0.0,,0.0,,,,,,,1.0,,0.0,,,0.0,,0.0,,,1.0,,,,,,,,,1.0,,,1.0,0.0,,,0.0,0.0,0.0,,,1.0,,,,,,,1.0,,,,,0.0,,,,,,
7a105fd1-3209-4db0-a326-fed7b4aebf02,,1.0,,,,0.0,,,0.0,,,,,,,0.0,,0.0,1.0,,1.0,,,,,,1.0,,,1.0,,0.0,,,0.0,,,,1.0,,,1.0,,,,,1.0,,,,,,,,,,0.0,,,,0.0,,,,1.0
7a32edd5-a9e1-4b60-b7c0-839500c9449e,0.0,,,,,,,,0.0,1.0,,1.0,,,,,,0.0,1.0,,,0.0,1.0,0.0,1.0,1.0,1.0,,,1.0,1.0,0.0,0.0,,,,,,,,,,1.0,0.0,,0.0,,,,,1.0,,,,,,1.0,,1.0,1.0,1.0,,,,0.0
7a3bab7e-a197-41f3-acf9-09e50becfaa7,1.0,0.0,,,,,,1.0,0.0,1.0,,,,1.0,,1.0,,0.0,1.0,,,,1.0,,1.0,0.0,,,,,,,1.0,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,1.0,,,,,,,1.0
7a4a0740-1fa4-4f67-b23c-d39cdcbaeeda,0.0,,,,,,,,,,,,,1.0,1.0,,,1.0,1.0,,,,,1.0,0.0,,1.0,,,1.0,,1.0,0.0,,,0.0,,,,,,,1.0,,,0.0,1.0,,,,,,,,,,0.0,,,,0.0,,,,
7a8019f4-5471-4870-97cc-8c2de4387c25,,,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,0.0,1.0,,,,1.0,0.0,0.0,,0.0,,,,0.0,,,,,,,,,1.0,,0.0,,,,1.0,,,1.0,0.0,,0.0,1.0,,,,,,,
7aa37e53-db71-4077-929b-e7bf2a0e3ded,0.0,1.0,,,,1.0,,,0.0,1.0,,,,,1.0,1.0,,,,,,,1.0,1.0,0.0,1.0,1.0,,,1.0,0.0,0.0,,,,,,,1.0,,,,0.0,,,,1.0,,,1.0,,,,,,,,1.0,1.0,1.0,0.0,1.0,,,1.0
7aaa95ef-a270-40cb-8b4e-27dd38f25ea0,1.0,,,,,,,1.0,0.0,,,,,,,1.0,,,0.0,,,,0.0,1.0,0.0,,,,,1.0,1.0,1.0,0.0,,,,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,1.0,,0.0,,,,0.0
7ab51ddc-79c0-4e1e-96c2-57b09e0e2a55,,1.0,,,,,1.0,,1.0,,,,,,,0.0,1.0,0.0,,,,,0.0,,0.0,,1.0,,,1.0,,0.0,,,,,,,1.0,,1.0,,,,,1.0,,1.0,,,1.0,1.0,1.0,,,,,1.0,1.0,,,,,,
7ac36c09-dead-457c-9570-322574015025,1.0,1.0,,,,,1.0,,1.0,,0.0,,,,1.0,0.0,,1.0,,,,,0.0,,,0.0,1.0,,,,,0.0,,,,,,,,,,,1.0,,1.0,,1.0,1.0,1.0,0.0,,,,,,,1.0,0.0,,1.0,1.0,,,,
7af07f6a-eaa1-4551-a65d-1e67aac270d5,0.0,0.0,,,,,1.0,,0.0,,,,,,1.0,0.0,,,,1.0,,,,,,1.0,0.0,,,1.0,,,,,1.0,,,,1.0,,,1.0,,,,,0.0,,1.0,0.0,,,,,,,,0.0,,,,,,,0.0
7b08a8b8-f049-4b93-859a-5216948b5cec,0.0,0.0,,,,1.0,1.0,,0.0,,,,,,1.0,,,,,,,,,,,1.0,0.0,,,1.0,1.0,,,,,,,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,0.0,,1.0,1.0,0.0,,,
7b1c9416-c49a-4c2f-8194-548586a55294,,,,,,1.0,,,0.0,1.0,,,,,1.0,0.0,,1.0,,,,,0.0,,0.0,1.0,1.0,,,,0.0,0.0,0.0,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,0.0,1.0,1.0,1.0,0.0,,,,
7b22fc8f-ce99-4be9-8b19-378c9e249271,,1.0,1.0,,,,1.0,,1.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,,,1.0,0.0,0.0,,,1.0,,,,1.0,,,,0.0,,,,0.0,1.0,,1.0,,1.0,,,,,,1.0,0.0,1.0,1.0,,,,
7b2624dc-3e0b-484d-839b-1765c20f245f,0.0,1.0,,,,1.0,,,0.0,0.0,1.0,,,,,1.0,,1.0,1.0,,,,0.0,1.0,0.0,1.0,0.0,,,1.0,,1.0,0.0,,,,,,,,,,,1.0,,,0.0,,,,,,,,,,,,1.0,,,,,,0.0
7b2cdf90-2027-414c-8910-13cd0959db04,,0.0,,,,,0.0,,0.0,,,,1.0,,0.0,,0.0,,,,0.0,,,,,0.0,,,,,,,,0.0,,,1.0,,0.0,,1.0,,,,,,,0.0,,0.0,,1.0,,1.0,,,,,,,0.0,1.0,,,
7b4b40dc-aff3-447a-83c6-77ff60770982,0.0,1.0,1.0,,,1.0,,,0.0,,,,,,1.0,1.0,,0.0,,,,,,,,1.0,1.0,,,0.0,0.0,,,,,,,,1.0,,,,0.0,,,,1.0,,,1.0,,,,,,,0.0,1.0,0.0,,,1.0,,,
7b690bc3-746b-493b-bb9f-2cb11fb70fb7,1.0,,,,,1.0,,,0.0,,0.0,,,,,1.0,,0.0,,,,,0.0,0.0,0.0,,1.0,,,,0.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0
7b7ae341-d868-48f7-89d7-2c04fcde0304,,1.0,,,,,0.0,,0.0,,,,,,,,,,,,0.0,,,,,1.0,,,1.0,,0.0,,,0.0,0.0,,0.0,1.0,,,1.0,,,,,,,1.0,1.0,0.0,,,,,0.0,,,1.0,,,,,,,
7b825e2e-1985-47a9-b186-fa2a690a4e98,1.0,0.0,,,,0.0,0.0,,0.0,,,,,,0.0,0.0,,0.0,,0.0,1.0,,,,,1.0,1.0,,,0.0,0.0,,,0.0,,,0.0,,0.0,,,0.0,,,,,0.0,0.0,,0.0,,,,,,,1.0,1.0,1.0,,0.0,0.0,,,
7ba802f2-2de9-4c41-8185-7dad263881e2,0.0,1.0,,,,1.0,,,0.0,,1.0,1.0,,,,1.0,,0.0,0.0,,,,,0.0,0.0,,1.0,,,,0.0,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,0.0,,1.0,,0.0,,,,1.0
7babb00e-5191-4cd5-91d0-4384b8711850,,0.0,1.0,,1.0,,0.0,0.0,,,,,,,1.0,0.0,,,,1.0,0.0,,,,,0.0,,0.0,,1.0,,,,,,,1.0,,,,1.0,1.0,,,,,0.0,1.0,1.0,0.0,,0.0,1.0,,,,,,,,,,,,
7bb7cc76-3da3-4236-bcb8-840a544cd11a,0.0,,,,,,,1.0,0.0,,,1.0,,1.0,,,,0.0,1.0,,,,1.0,,0.0,,,,,1.0,,0.0,1.0,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,1.0,1.0,,,,
7bbb3b9c-f84a-4d4c-aba6-5976a68dc0b3,,1.0,,,,,1.0,,,,1.0,,,,,1.0,,0.0,,,,,0.0,,0.0,,1.0,,,1.0,,0.0,0.0,,1.0,,,,,,,,,,,,1.0,,,1.0,,,,,,,1.0,1.0,,,0.0,,,,1.0
7bfd7415-04ed-4b7a-9c69-46069bbf8e8c,0.0,,1.0,,,1.0,,,1.0,1.0,,,0.0,0.0,,1.0,,0.0,0.0,,,,,0.0,0.0,1.0,1.0,,,1.0,,0.0,,,,,,,1.0,,,,1.0,1.0,,,0.0,,,,,0.0,,,1.0,,0.0,,1.0,1.0,1.0,1.0,,,
7c1209f9-bfc2-48a9-9211-f086251ce241,0.0,1.0,,,,1.0,1.0,,1.0,,,,,,,,,0.0,,,,,0.0,,,1.0,0.0,,,1.0,0.0,,0.0,1.0,,,,,,,1.0,,,,,,,1.0,1.0,1.0,,,,1.0,,,1.0,1.0,,,1.0,0.0,,,
7c451dec-b19f-4d1a-9c7a-31eaf0c1a880,,,,,,0.0,,,0.0,,,,,,,0.0,,1.0,,,,,,,,0.0,1.0,,,0.0,0.0,,,,,,,,1.0,,,,1.0,,,0.0,1.0,1.0,,1.0,,,,,,,0.0,0.0,,,0.0,1.0,,,
7c67ef3f-6630-473f-b7c0-8fd546d80354,,1.0,,,,1.0,1.0,,1.0,,,,,,,1.0,,,,,,,,,0.0,1.0,1.0,,,,1.0,0.0,,,,,,,,,,,0.0,0.0,0.0,,,,,1.0,,,,,1.0,,,1.0,0.0,,0.0,,1.0,,
7c7ad1af-3abf-4f4c-ae82-44fabdfd43ff,0.0,,,,,,,,1.0,,,,,,,,,1.0,1.0,,,1.0,1.0,,0.0,,,,,,0.0,0.0,,,,,,,1.0,,,,,1.0,0.0,,,1.0,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,1.0
7ca2eb18-6adf-4885-8057-8bb271bc9b96,1.0,1.0,,,,,,,,0.0,,,,,,1.0,,1.0,1.0,,,,0.0,,0.0,1.0,1.0,,,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0
7cdececd-9917-4817-8354-3cefac0a1fa9,0.0,,,,,,,,0.0,,,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,1.0,,,,,,0.0,,1.0,1.0,0.0,1.0,,,1.0
7ce74791-0ce0-4870-8283-ed1b659c850b,0.0,,,,,,,,0.0,0.0,,,,,,,,1.0,,,,0.0,0.0,1.0,0.0,,1.0,,,1.0,,0.0,0.0,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,0.0,,1.0,1.0,0.0,,,,0.0
7d0cb8a9-adc1-4f3a-abf6-e70f1a067657,0.0,0.0,,,,,,,1.0,,,0.0,,0.0,,1.0,,0.0,,,,0.0,0.0,1.0,0.0,1.0,0.0,,,0.0,1.0,,0.0,,,,,,1.0,,,,,,,,1.0,1.0,,1.0,0.0,,,,,,1.0,1.0,1.0,1.0,1.0,,,,1.0
7d1cba3f-52f7-4e40-bed2-749189a65693,0.0,1.0,,,,1.0,1.0,1.0,,,,,,,,1.0,,0.0,,,,,0.0,,0.0,1.0,1.0,,,0.0,,0.0,,,0.0,,,,1.0,,,,,,0.0,1.0,1.0,1.0,,,,,,,,,0.0,1.0,,1.0,0.0,1.0,,,
7d2f3d98-ec85-4a70-970c-403043ba4a15,0.0,1.0,,,,,1.0,,0.0,,0.0,,,,1.0,1.0,,0.0,,,,,,1.0,0.0,,,,,1.0,0.0,0.0,,,1.0,,,,1.0,,,,,,,,1.0,,,1.0,,,,,,,,1.0,1.0,,1.0,,,,1.0
